1723696181078,0.0053625,-0.008525,-0.00715,
1723696181078,0.0053625,-0.008525,-0.00715,
1723696181078,0.0067375,-0.0078375,-0.0078375,
1723696181812,0.0086624995,-0.00715,-0.0083875,
1723696181812,0.0075625,-0.0081124995,-0.0086624995,
1723696182289,0.0075625,-0.0081124995,-0.0086624995,
1723696182508,0.006875,-0.0086624995,-0.0061875,
1723696182734,0.008525,-0.0075625,-0.0092124995,
1723696182734,0.008525,-0.0075625,-0.0092124995,
1723696183190,0.0078375,-0.011275,-0.0066,
1723696183409,0.0064625,-0.010175,-0.0067375,
1723696183409,0.0097624995,-0.0086624995,-0.007425,
1723696183637,0.0097624995,-0.0086624995,-0.007425,
1723696184060,0.0097624995,-0.03025,-0.0097624995,
1723696184268,0.00825,-0.015675,-0.0086624995,
1723696184268,0.00825,-0.015675,-0.0086624995,
1723696184688,0.0075625,-0.0111375,-0.0081124995,
1723696184897,0.0086624995,-0.0111375,-0.008525,
1723696184897,0.0086624995,-0.0111375,-0.008525,
1723696185317,0.005775,-0.0086624995,-0.009075,
1723696185521,0.0072875,-0.0086624995,-0.0081124995,
1723696185521,0.0056375,-0.007975,-0.0075625,
1723696185733,0.0056375,-0.007975,-0.0075625,
1723696186146,0.006875,-0.0078375,-0.0075625,
1723696186352,0.0072875,-0.0099,-0.00825,
1723696186352,0.0042625,-0.008525,-0.006875,
1723696186752,0.0064625,-0.0103124995,-0.0059125,
1723696187002,0.0067375,-0.0097624995,-0.0081124995,
1723696193554,0.0103124995,-0.003575,-0.0067375,
1723696193554,0.0053625,-0.0099,-0.0075625,
1723696193554,0.0059125,-0.007975,-0.007425,
1723696193554,0.006325,-0.011,-0.00605,
1723696193554,0.006325,-0.011,-0.00605,
1723696194096,0.0064625,-0.01155,-0.0077,
1723696194520,0.0064625,-0.01155,-0.0077,
1723696194520,0.0067375,-0.00715,-0.0072875,
1723696194520,0.0067375,-0.00715,-0.0072875,
1723696194520,0.00825,-0.01155,-0.00715,
1723696194938,0.0072875,-0.0111375,-0.0083875,
1723696194938,0.00495,-0.011275,-0.0064625,
1723696195581,0.00495,-0.011275,-0.0064625,
1723696195581,0.0081124995,-0.0070125,-0.0067375,
1723696195783,0.0055,-0.007975,-0.0075625,
1723696195999,0.0056375,-0.01155,-0.006875,
1723696196405,0.0056375,-0.01155,-0.006875,
1723696196618,0.00825,-0.0089375,-0.007975,
1723696196839,0.007425,-0.0094875,-0.0072875,
1723696196839,0.007425,-0.0094875,-0.0072875,
1723696197240,0.0075625,-0.0114124995,-0.007425,
1723696197450,0.0075625,-0.0114124995,-0.007425,
1723696197450,0.0075625,-0.0114124995,-0.007425,
1723696197450,0.006875,-0.01045,-0.0064625,
1723696197450,0.0078375,-0.0078375,-0.008525,
1723696197450,0.006875,-0.0092124995,-0.00825,
1723696197960,0.006875,-0.0092124995,-0.00825,
1723696198237,0.0053625,-0.0100375,-0.00825,
1723696198639,0.0059125,-0.0105875,-0.00715,
1723696198639,0.0059125,-0.0105875,-0.00715,
1723696199031,0.0075625,-0.006325,-0.00715,
1723696199227,0.0061875,-0.00825,-0.006875,
1723696199227,0.0061875,-0.00825,-0.006875,
1723696199634,0.0061875,-0.00825,-0.006875,
1723696199634,0.0061875,-0.00825,-0.006875,
1723696199634,0.007425,-0.009625,-0.007425,
1723696199634,0.0064625,-0.0100375,-0.00825,
1723696199835,0.0081124995,-0.0088,-0.0077,
1723696199835,0.0081124995,-0.0088,-0.0077,
1723696200339,0.0083875,-0.013062499,-0.0081124995,
1723696200733,0.0083875,-0.013062499,-0.0081124995,
1723696200733,0.0075625,-0.010175,-0.0066,
1723696201118,0.0075625,-0.006875,-0.0081124995,
1723696201331,0.0075625,-0.006875,-0.0081124995,
1723696201331,0.0066,-0.00935,-0.0081124995,
1723696201715,0.0055,-0.0086624995,-0.0066,
1723696201932,0.0078375,-0.007425,-0.008525,
1723696201932,0.0061875,-0.0056375,-0.0078375,
1723696201932,0.0061875,-0.0056375,-0.0078375,
1723696202457,0.00935,-0.01045,-0.0078375,
1723696202668,0.00605,-0.0086624995,-0.0070125,
1723696202891,0.00605,-0.0086624995,-0.0070125,
1723696203288,0.0053625,-0.0081124995,-0.006325,
1723696203497,0.0072875,-0.0108624995,-0.0089375,
1723696203497,0.0064625,-0.00825,-0.0075625,
1723696203731,0.0064625,-0.00825,-0.0075625,
1723696203731,0.0067375,-0.008525,-0.0078375,
1723696204140,0.009075,-0.0097624995,-0.0078375,
1723696204345,0.009075,-0.0097624995,-0.0078375,
1723696204735,0.006875,-0.0119624995,-0.0067375,
1723696204937,0.006875,-0.0119624995,-0.0067375,
1723696204937,0.0081124995,-0.0072875,-0.0067375,
1723696205325,0.0089375,-0.0044,-0.0077,
1723696205531,0.0086624995,-0.0103124995,-0.007975,
1723696205531,0.0086624995,-0.0103124995,-0.007975,
1723696205941,0.0064625,-0.00605,-0.007975,
1723696205941,0.00715,-0.011275,-0.0075625,
1723696206151,0.00715,-0.011275,-0.0075625,
1723696206151,0.0056375,-0.010725,-0.0075625,
1723696206755,0.0086624995,-0.0081124995,-0.0077,
1723696206755,0.0086624995,-0.0081124995,-0.0077,
1723696207154,0.0075625,-0.0078375,-0.0072875,
1723696207348,0.0064625,-0.00825,-0.008525,
1723696207348,0.0064625,-0.00825,-0.008525,
1723696207733,0.00715,-0.00825,-0.0072875,
1723696207929,0.00715,-0.00825,-0.0072875,
1723696207929,0.0083875,-0.00825,-0.0083875,
1723696208330,0.0083875,-0.00825,-0.0083875,
1723696208330,0.007425,-0.0078375,-0.0075625,
1723696208531,0.007425,-0.0078375,-0.0075625,
1723696208531,0.0059125,-0.0105875,-0.0072875,
1723696208531,0.0064625,-0.00715,-0.0064625,
1723696208531,0.006325,-0.00825,-0.0089375,
1723696209373,0.006325,-0.00825,-0.0089375,
1723696209373,0.0045375,-0.0089375,-0.0067375,
1723696209593,0.00715,-0.0100375,-0.0081124995,
1723696209806,0.00715,-0.0100375,-0.0081124995,
1723696210020,0.00715,-0.009075,-0.00605,
1723696210417,0.0075625,-0.00935,-0.0075625,
1723696210417,0.0075625,-0.00935,-0.0075625,
1723696210818,0.00495,-0.011,-0.0072875,
1723696211026,0.00715,-0.00935,-0.0059125,
1723696211230,0.00715,-0.00935,-0.0059125,
1723696211230,0.0067375,-0.009075,-0.0078375,
1723696211613,0.006875,-0.007425,-0.00825,
1723696211613,0.006875,-0.007425,-0.00825,
1723696212013,0.0078375,-0.01045,-0.0066,
1723696212224,0.0072875,-0.0108624995,-0.0078375,
1723696212224,0.0059125,-0.0119624995,-0.0061875,
1723696212619,0.0059125,-0.0119624995,-0.0061875,
1723696212830,0.0064625,-0.00935,-0.006325,
1723696212830,0.006325,-0.0078375,-0.0070125,
1723696213073,0.006325,-0.0078375,-0.0070125,
1723696213073,0.0053625,-0.0078375,-0.0075625,
1723696213493,0.0088,-0.0097624995,-0.00715,
1723696213713,0.0088,-0.0097624995,-0.00715,
1723696214130,0.0075625,-0.0083875,-0.00825,
1723696214328,0.007425,-0.007975,-0.0081124995,
1723696214328,0.007425,-0.007975,-0.0081124995,
1723696214714,0.0097624995,-0.0078375,-0.0072875,
1723696214913,0.0072875,-0.0100375,-0.0092124995,
1723696218748,0.00715,-0.0116875,-0.00715,
1723696219425,0.0061875,-0.00935,-0.00935,
1723696219425,0.0061875,-0.00935,-0.00935,
1723696219425,0.0070125,-0.0088,-0.0077,
1723696219425,0.0064625,-0.0077,-0.0077,
1723696219656,0.0064625,-0.0077,-0.0077,
1723696220074,0.0088,-0.02035,-0.006325,
1723696220269,0.0088,-0.02035,-0.006325,
1723696220269,0.0067375,-0.01375,-0.0064625,
1723696220269,0.0067375,-0.01375,-0.0064625,
1723696220269,0.00825,-0.0075625,-0.0078375,
1723696220269,0.00825,-0.0075625,-0.0078375,
1723696220950,0.0056375,-0.0042625,-0.0077,
1723696220950,0.0066,-0.010725,-0.0059125,
1723696221186,0.0066,-0.010725,-0.0059125,
1723696221583,0.0050875,-0.0086624995,-0.00715,
1723696221774,0.0088,-0.0089375,-0.00715,
1723696221774,0.0088,-0.0089375,-0.00715,
1723696222176,0.00605,-0.0125124995,-0.007425,
1723696222381,0.0072875,-0.0092124995,-0.0075625,
1723696222381,0.0072875,-0.0092124995,-0.0075625,
1723696222765,0.0067375,-0.0132,-0.007975,
1723696222972,0.0075625,-0.0108624995,-0.0064625,
1723696222972,0.0075625,-0.0108624995,-0.0064625,
1723696223369,0.0078375,-0.0077,-0.0078375,
1723696223565,0.0067375,-0.009625,-0.00825,
1723696223565,0.0067375,-0.009625,-0.00825,
1723696223565,0.0067375,-0.009625,-0.00825,
1723696223961,0.0067375,-0.009625,-0.00825,
1723696223961,0.007425,-0.0097624995,-0.0067375,
1723696223961,0.0061875,-0.0072875,-0.0064625,
1723696224168,0.0061875,-0.0072875,-0.0064625,
1723696224168,0.006325,-0.007425,-0.0067375,
1723696224857,0.00935,-0.00715,-0.0086624995,
1723696224857,0.00935,-0.00715,-0.0086624995,
1723696225051,0.0064625,-0.00605,-0.0075625,
1723696225428,0.00605,-0.00825,-0.00715,
1723696225428,0.00605,-0.00825,-0.00715,
1723696225823,0.0092124995,-0.007425,-0.0059125,
1723696226023,0.00605,-0.00715,-0.0075625,
1723696226023,0.00605,-0.00715,-0.0075625,
1723696226415,0.0042625,-0.009075,-0.00715,
1723696226609,0.0083875,-0.0086624995,-0.006325,
1723696226609,0.0083875,-0.0086624995,-0.006325,
1723696226992,0.00605,-0.0081124995,-0.0067375,
1723696227185,0.0050875,-0.0119624995,-0.0075625,
1723696227185,0.0050875,-0.0119624995,-0.0075625,
1723696227583,0.00495,-0.0061875,-0.0077,
1723696227782,0.0105875,-0.0108624995,-0.0053625,
1723696227782,0.0105875,-0.0108624995,-0.0053625,
1723696228171,0.0064625,-0.0092124995,-0.0075625,
1723696228361,0.0064625,-0.0092124995,-0.0075625,
1723696228361,0.00715,-0.0020625,-0.007425,
1723696228755,0.0056375,-0.00715,-0.0064625,
1723696228950,0.0056375,-0.00715,-0.0064625,
1723696228950,0.0053625,-0.017324999,-0.006875,
1723696229332,0.006325,-0.0086624995,-0.008525,
1723696229332,0.006325,-0.0086624995,-0.008525,
1723696229723,0.0045375,-0.0119624995,-0.0070125,
1723696229914,0.0066,-0.01045,-0.0075625,
1723696229914,0.0066,-0.01045,-0.0075625,
1723696230324,0.0086624995,-0.0127875,-0.0044,
1723696230515,0.009625,-0.0193875,-0.00605,
1723696230515,0.009625,-0.0193875,-0.00605,
1723696230904,0.0053625,-0.0111375,-0.0064625,
1723696231096,0.00275,-0.005225,-0.0088,
1723696231096,0.00275,-0.005225,-0.0088,
1723696231492,0.0022,-0.00495,-0.0056375,
1723696231681,0.0011,-0.0108624995,0.0097624995,
1723696231681,0.0011,-0.0108624995,0.0097624995,
1723696232089,-0.0262625,-0.0100375,0.021175,
1723696232279,-0.0221375,-0.012375,0.046475,
1723696232279,-0.0221375,-0.012375,0.046475,
1723696232664,-0.052249998,-0.0166375,0.0699875,
1723696232857,-0.052249998,-0.0166375,0.0699875,
1723696232857,-0.071775,-0.0077,0.1368125,
1723696233249,-0.10945,-0.0056375,0.1907125,
1723696233448,-0.10945,-0.0056375,0.1907125,
1723696233448,-0.1343375,0.00275,0.2754125,
1723696233829,-0.175725,-0.012375,0.3125375,
1723696233829,-0.175725,-0.012375,0.3125375,
1723696234218,-0.1802625,-0.0053625,0.303875,
1723696234415,-0.1703625,-0.0070125,0.3053875,
1723696234415,-0.1703625,-0.0070125,0.3053875,
1723696234803,-0.1618375,-0.0078375,0.30153748,
1723696234994,-0.1376375,0.0026125,0.2924625,
1723696234994,-0.1376375,0.0026125,0.2924625,
1723696235378,-0.13035,-0.00935,0.256575,
1723696235575,-0.1155,-0.003575,0.2044625,
1723696235575,-0.1155,-0.003575,0.2044625,
1723696235966,-0.105325,0.0037125,0.17105,
1723696236157,-0.0900625,0.00165,0.18645,
1723696236157,-0.0900625,0.00165,0.18645,
1723696236549,-0.110825,-0.0127875,0.1824625,
1723696236741,-0.110825,-0.0127875,0.1824625,
1723696236741,-0.1076625,1.375E-4,0.220825,
1723696237129,-0.1197625,0.0045375,0.23333749,
1723696237129,-0.1197625,0.0045375,0.23333749,
