Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.084725958,0.05179229736,1.972448273,9.530082092
1.094755958,0.07634124756,1.971250763,9.527238007
1.104786958,0.06227050781,1.970202942,9.533674622
1.114816958,0.05792953491,1.969604187,9.527088318
1.124847958,0.05658233643,1.969155121,9.532776489
1.134878958,0.05673202515,1.967358856,9.534273376
1.144908958,0.04924758911,1.972897339,9.528884583
1.154939958,0.05239105225,1.971400452,9.534123688
1.164969958,0.05463638306,1.963317261,9.539512482
1.175000958,0.0419128418,1.968855743,9.523196411
1.185031958,0.04984634399,1.968706055,9.531429291
1.195061958,0.05763015747,1.972897339,9.536369019
1.205092958,0.03847000122,1.961970062,9.54085968
1.215122958,0.04326004028,1.97394516,9.540709991
1.225153958,0.06152206421,1.968256989,9.530830536
1.235183958,0.06167175293,1.966760101,9.532177734
1.245214958,0.05029541016,1.97274765,9.524393921
1.255245958,0.05538482666,1.969604187,9.528884583
1.265275958,0.0462538147,1.966460724,9.539811859
1.275306958,0.03817062378,1.978735199,9.539063416
1.285336958,0.0426612854,1.963766327,9.534123688
1.295367958,0.05373825073,1.982477417,9.528884583
1.305397958,0.04221221924,1.970053253,9.5233461
1.315428958,0.04011657715,1.988315277,9.530680847
1.325459958,0.04790039063,1.96930481,9.537566528
1.335489958,0.04954696655,1.969903564,9.517807617
1.345520958,0.05224136353,1.97274765,9.54085968
1.355550958,0.05074447632,1.973795471,9.548044739
1.365581958,0.05358856201,1.981429596,9.546098785
1.375612958,0.05688171387,1.968855743,9.542356567
1.385642958,0.06107299805,1.976040802,9.544452209
1.395673958,0.05703140259,1.981728973,9.526040497
1.405703958,0.06137237549,1.979483643,9.523196411
1.415735333,0.05688171387,1.970502319,9.541159058
1.425765333,0.0505947876,1.975891113,9.524992676
1.435796333,0.04445755005,1.980681152,9.535321198
1.445827333,0.05538482666,1.978435822,9.535321198
1.455857333,0.06182144165,1.976639557,9.542356567
1.465888333,0.06885681152,1.970502319,9.527537384
1.475918333,0.05748046875,1.964065704,9.542356567
1.485949333,0.05628295898,1.971999207,9.535321198
1.495980333,0.06212081909,1.975891113,9.528285828
1.506010333,0.05957611084,1.971400452,9.542206879
1.516041333,0.05792953491,1.975591736,9.539512482
1.526071333,0.06107299805,1.971699829,9.535321198
1.536102333,0.04760101318,1.966610413,9.543404388
1.546132333,0.05089416504,1.965263214,9.528136139
1.556163333,0.04415817261,1.975591736,9.528435516
1.566194333,0.05613327026,1.968256989,9.540260925
1.576224333,0.05658233643,1.971849518,9.534423065
1.586255333,0.05703140259,1.970801697,9.540260925
1.596285333,0.05882766724,1.974543915,9.549691315
1.606316333,0.05613327026,1.965113525,9.531279602
1.616346333,0.05613327026,1.970202942,9.536069641
1.626377333,0.0636177063,1.975292358,9.539512482
1.636408333,0.05358856201,1.98217804,9.534423065
1.646438333,0.04445755005,1.983674927,9.54085968
1.656469333,0.05269042969,1.966161346,9.541159058
1.666499333,0.05373825073,1.973196716,9.526339874
1.676530333,0.06032455444,1.967209167,9.530231781
1.686560333,0.0505947876,1.970202942,9.531429291
1.696591333,0.05658233643,1.96571228,9.535321198
1.706622333,0.05882766724,1.970502319,9.527836761
1.716652333,0.05044509888,1.966760101,9.52798645
1.726683333,0.04026626587,1.975292358,9.530231781
1.736713333,0.0505947876,1.96690979,9.523795166
1.746744333,0.04221221924,1.976340179,9.535770264
1.756775333,0.04685256958,1.970502319,9.528734894
1.766805333,0.05598358154,1.973196716,9.534273376
1.776836333,0.05718109131,1.981279907,9.538764038
1.786866333,0.05298980713,1.974992981,9.532926178
1.796897333,0.03547622681,1.970053253,9.538314972
1.806927333,0.05718109131,1.976938934,9.535470886
1.816958333,0.06571334839,1.974244537,9.529932404
1.826989333,0.05852828979,1.967358856,9.534872131
1.837019333,0.05673202515,1.96930481,9.535919952
1.847050333,0.0505947876,1.976340179,9.527687073
1.857080333,0.05328918457,1.970951385,9.541159058
1.867111333,0.05463638306,1.955982513,9.535321198
1.877141333,0.05598358154,1.968256989,9.532327423
1.887172333,0.06301895142,1.970053253,9.537267151
1.897203333,0.06137237549,1.973047028,9.528884583
1.907233333,0.05628295898,1.982627106,9.527836761
1.917264333,0.06451583862,1.976789246,9.538015594
1.927294333,0.06077362061,1.982926483,9.53621933
1.937325333,0.04894821167,1.975442047,9.526339874
1.947356333,0.060025177,1.975442047,9.523196411
1.957386333,0.06301895142,1.976489868,9.537716217
1.967417333,0.05478607178,1.967358856,9.538913727
1.977447333,0.05733078003,1.96690979,9.532477112
1.987478333,0.07439529419,1.970951385,9.534273376
1.997508333,0.05897735596,1.975442047,9.534722443
2.007539333,0.05418731689,1.964365082,9.542206879
2.017570333,0.05957611084,1.963916016,9.53382431
2.027600333,0.05463638306,1.985920258,9.528435516
2.037631333,0.04939727783,1.956880646,9.538913727
2.047661333,0.06227050781,1.970951385,9.535620575
2.057692333,0.05748046875,1.981429596,9.534123688
2.067723333,0.05463638306,1.975741425,9.536668396
2.077753333,0.04834945679,1.967209167,9.520052948
2.087784333,0.05179229736,1.965263214,9.53038147
2.097814333,0.05074447632,1.967508545,9.530531158
2.107845333,0.05119354248,1.986069946,9.523196411
2.117875333,0.05284011841,1.973346405,9.530980225
2.127906333,0.05882766724,1.967957611,9.526190186
2.137937333,0.04954696655,1.978884888,9.529932404
2.147967333,0.04685256958,1.969903564,9.544452209
2.157998333,0.04790039063,1.973795471,9.537117462
2.168028333,0.05448669434,1.965113525,9.527537384
2.178059333,0.0592767334,1.966760101,9.537716217
2.188090333,0.04715194702,1.97274765,9.535171509
2.198120333,0.04849914551,1.971250763,9.529932404
2.208151333,0.04685256958,1.970202942,9.539811859
2.218181333,0.04939727783,1.968855743,9.533375244
2.228212333,0.05822891235,1.972148895,9.534423065
2.238242333,0.0592767334,1.972448273,9.539362793
2.248273333,0.05673202515,1.970352631,9.540260925
2.258304333,0.05343887329,1.974094849,9.527238007
2.268334333,0.05867797852,1.97858551,9.533375244
2.278365333,0.05718109131,1.976340179,9.542206879
2.288395333,0.06242019653,1.979034576,9.523495789
2.298426333,0.06571334839,1.986369324,9.534872131
2.308457333,0.04520599365,1.970352631,9.528136139
2.318487333,0.06945556641,1.974244537,9.52798645
2.328518333,0.06212081909,1.980381775,9.523495789
2.338548333,0.0643661499,1.973795471,9.530830536
2.348579333,0.05733078003,1.964514771,9.523046722
2.358609333,0.05598358154,1.975292358,9.533674622
2.368640333,0.05972579956,1.973795471,9.536668396
2.378671333,0.05463638306,1.988464966,9.528734894
2.388701333,0.05613327026,1.970951385,9.544302521
2.398732333,0.06212081909,1.969903564,9.535171509
2.408762458,0.05358856201,1.972897339,9.54085968
2.418793458,0.05628295898,1.96571228,9.541757812
2.428823458,0.04745132446,1.97978302,9.517657928
2.438854458,0.0520916748,1.964814148,9.543105011
2.448885458,0.04984634399,1.980531464,9.53966217
2.458915458,0.04984634399,1.979932709,9.53741684
2.468946458,0.05478607178,1.983525238,9.531429291
2.478976458,0.05688171387,1.971999207,9.524842987
2.489007458,0.0462538147,1.971699829,9.538314972
2.499038458,0.0643661499,1.972448273,9.542955322
2.509068458,0.06062393188,1.97394516,9.537865906
2.519099458,0.04924758911,1.967957611,9.52214859
2.529129458,0.04655319214,1.971849518,9.535171509
2.539160458,0.05598358154,1.977238312,9.534572754
2.549191458,0.05613327026,1.972148895,9.523795166
2.559221458,0.05508544922,1.975292358,9.534273376
2.569252458,0.05463638306,1.965263214,9.526489563
2.579282458,0.04670288086,1.965562592,9.522447968
2.589313458,0.05029541016,1.966161346,9.529782715
2.599343458,0.05179229736,1.97858551,9.532926178
2.609374458,0.0505947876,1.973047028,9.529782715
2.619405458,0.04984634399,1.970951385,9.535321198
2.629435458,0.05478607178,1.976040802,9.530531158
2.639466458,0.04685256958,1.975591736,9.530082092
2.649496458,0.05673202515,1.964065704,9.527836761
2.659527458,0.05673202515,1.982327728,9.520801392
2.669558458,0.060025177,1.989213409,9.53621933
2.679588458,0.05149291992,1.97394516,9.531129913
2.689619458,0.04550537109,1.963017883,9.527687073
2.699649458,0.05358856201,1.971849518,9.540111237
2.709680458,0.05748046875,1.970502319,9.545200653
2.719710458,0.04954696655,1.974094849,9.540111237
2.729741458,0.05643264771,1.965113525,9.533674622
2.739772458,0.05912704468,1.972597961,9.529633026
2.749802458,0.04116439819,1.969604187,9.538165283
2.759833458,0.0556842041,1.96930481,9.53621933
2.769863458,0.0636177063,1.964664459,9.527238007
2.779894458,0.05837860107,1.970502319,9.53038147
2.789925458,0.05313949585,1.971250763,9.530680847
2.799955458,0.05029541016,1.978735199,9.549691315
2.809986458,0.05164260864,1.985770569,9.554481354
2.820016458,0.06152206421,1.969155121,9.534123688
2.830047458,0.04370910645,1.97978302,9.537716217
2.840078458,0.05269042969,1.981728973,9.536069641
2.850108458,0.0636177063,1.971699829,9.536369019
2.860139458,0.05164260864,1.981130219,9.541757812
2.870169458,0.06092330933,1.977837067,9.523645477
2.880200458,0.0549357605,1.972448273,9.531578979
2.890230458,0.05957611084,1.957180023,9.526339874
2.900261458,0.05598358154,1.972897339,9.527238007
2.910292458,0.0628692627,1.97394516,9.534273376
2.920322458,0.05852828979,1.974094849,9.534273376
2.930353458,0.04490661621,1.985321503,9.529633026
2.940383458,0.0556842041,1.976489868,9.530830536
2.950414458,0.05194198608,1.978884888,9.535620575
2.960445458,0.05478607178,1.970801697,9.53038147
2.970475458,0.060025177,1.959575043,9.535770264
2.980506458,0.05763015747,1.979034576,9.533225555
2.990536458,0.04894821167,1.975741425,9.528136139
3.000567458,0.06167175293,1.981579285,9.523645477
3.010597458,0.06750961304,1.976789246,9.533075867
3.020628458,0.05688171387,1.97394516,9.525591431
3.030659458,0.05688171387,1.963616638,9.530531158
3.040689458,0.05478607178,1.961520996,9.534123688
3.050720458,0.04790039063,1.970053253,9.532327423
3.060750458,0.06137237549,1.969903564,9.527387695
3.070781458,0.05763015747,1.969005432,9.536069641
3.080812458,0.05792953491,1.983225861,9.544003143
3.090842458,0.0513432312,1.973196716,9.533674622
3.100873458,0.05373825073,1.970352631,9.532327423
3.110903458,0.04939727783,1.975292358,9.534123688
3.120934458,0.05583389282,1.968406677,9.535171509
3.130965458,0.06496490479,1.969155121,9.533375244
3.140995458,0.05104385376,1.971400452,9.52678894
3.151026458,0.0643661499,1.984573059,9.528585205
3.161056458,0.06271957397,1.974543915,9.531728668
3.171087458,0.05298980713,1.976789246,9.544751587
3.181117458,0.0513432312,1.968706055,9.537716217
3.191148458,0.07110214233,1.9681073,9.537117462
3.201179458,0.05987548828,1.974693604,9.533375244
3.211209458,0.06631210327,1.972597961,9.519903259
3.221240458,0.06646179199,1.971250763,9.547296295
3.231270458,0.05388793945,1.976489868,9.535620575
3.241301458,0.05807922363,1.979333954,9.526489563
3.251332458,0.05867797852,1.982477417,9.523495789
3.261362458,0.0556842041,1.971849518,9.52678894
3.271393458,0.06586303711,1.98098053,9.516909485
3.281423458,0.0556842041,1.972148895,9.531578979
3.291454458,0.04790039063,1.973645782,9.539811859
3.301485458,0.05343887329,1.962119751,9.528585205
3.311515458,0.04730163574,1.967807922,9.527088318
3.321546458,0.05583389282,1.974992981,9.529782715
3.331576458,0.05418731689,1.967059479,9.529633026
3.341607458,0.05373825073,1.971250763,9.544003143
3.351638458,0.05463638306,1.968706055,9.52798645
3.361668458,0.05089416504,1.977537689,9.526639252
3.371699458,0.05792953491,1.972148895,9.531429291
3.381729458,0.04475692749,1.981279907,9.540111237
3.391760458,0.04969665527,1.971101074,9.536967773
3.401790458,0.05298980713,1.973047028,9.544003143
3.411821125,0.04879852295,1.976040802,9.532626801
3.421852125,0.04565505981,1.963017883,9.537566528
3.431882125,0.05298980713,1.963616638,9.543853455
3.441913125,0.06182144165,1.964065704,9.528734894
3.451943125,0.05867797852,1.977088623,9.531728668
3.461974125,0.05269042969,1.974094849,9.538165283
3.472005125,0.05254074097,1.981130219,9.53966217
3.482035125,0.04999603271,1.961970062,9.534572754
3.492066125,0.0426612854,1.973346405,9.53741684
3.502096125,0.06256988525,1.957479401,9.533075867
3.512127125,0.06661148071,1.975891113,9.53621933
3.522158125,0.05328918457,1.985770569,9.536967773
3.532188125,0.06092330933,1.970801697,9.537865906
3.542219125,0.0592767334,1.981878662,9.530680847
3.552249125,0.05538482666,1.970652008,9.532626801
3.562280125,0.05792953491,1.96690979,9.545050964
3.572310125,0.05164260864,1.972298584,9.537267151
3.582341125,0.05822891235,1.967508545,9.527387695
3.592372125,0.0679586792,1.96571228,9.533674622
3.602402125,0.0636177063,1.966610413,9.530680847
3.612433125,0.06750961304,1.959724731,9.538614349
3.622463125,0.0628692627,1.981579285,9.54669754
3.632494125,0.06331832886,1.964963837,9.543105011
3.642525125,0.06092330933,1.971699829,9.540111237
3.652555125,0.04879852295,1.980232086,9.532177734
3.662586125,0.05643264771,1.968256989,9.536668396
3.672616125,0.06496490479,1.975591736,9.535620575
3.682647125,0.05388793945,1.96690979,9.538764038
3.692678125,0.05807922363,1.968556366,9.527387695
3.702708125,0.05882766724,1.977837067,9.52678894
3.712739125,0.06077362061,1.977837067,9.541458435
3.722769125,0.06406677246,1.955982513,9.533075867
3.732800125,0.05598358154,1.962718506,9.524693298
3.742831125,0.04311035156,1.97274765,9.531429291
3.752861125,0.05628295898,1.97274765,9.53038147
3.762892125,0.04864883423,1.974543915,9.534572754
3.772922125,0.04640350342,1.976190491,9.529333649
3.782953125,0.05912704468,1.980082397,9.532926178
3.792984125,0.05433700562,1.971849518,9.533375244
3.803014125,0.05358856201,1.977986755,9.527687073
3.813045125,0.04236190796,1.968256989,9.516759796
3.823075125,0.0592767334,1.971999207,9.527687073
3.833106125,0.05433700562,1.9681073,9.534273376
3.843137125,0.06152206421,1.977687378,9.530980225
3.853167125,0.05658233643,1.972897339,9.525292053
3.863198125,0.05418731689,1.96930481,9.524244232
3.873228125,0.0636177063,1.971400452,9.525142365
3.883259125,0.0549357605,1.973047028,9.536518707
3.893289125,0.05792953491,1.967957611,9.544601898
3.903320125,0.04790039063,1.965263214,9.530980225
3.913351125,0.05164260864,1.974843292,9.533075867
3.923381125,0.05658233643,1.982327728,9.535770264
3.933412125,0.05448669434,1.97155014,9.540410614
3.943442125,0.05673202515,1.966311035,9.546847229
3.953473125,0.0730480957,1.970053253,9.525890808
3.963504125,0.05897735596,1.974244537,9.530830536
3.973534125,0.05403762817,1.961970062,9.537716217
3.983565125,0.05628295898,1.96930481,9.553433533
3.993595125,0.05957611084,1.965113525,9.537716217
4.003626125,0.04894821167,1.969454498,9.536668396
4.013657125,0.06047424316,1.97858551,9.520801392
4.023687125,0.06631210327,1.985171814,9.531129913
4.033718125,0.06122268677,1.979333954,9.531129913
4.043748125,0.06406677246,1.969005432,9.520202637
4.053779125,0.06017486572,1.967508545,9.517807617
4.063810125,0.05807922363,1.969753876,9.528734894
4.073840125,0.06750961304,1.9880159,9.530680847
4.083871125,0.04430786133,1.97858551,9.526339874
4.093901125,0.05298980713,1.980830841,9.529633026
4.103932125,0.04565505981,1.977388,9.54789505
4.113963125,0.04819976807,1.983525238,9.541608124
4.123993125,0.06137237549,1.981728973,9.535470886
4.134024125,0.05418731689,1.975442047,9.538614349
4.144054125,0.04730163574,1.988315277,9.539362793
4.154085125,0.04909790039,1.962119751,9.533075867
4.164116125,0.06271957397,1.965113525,9.542506256
4.174146125,0.05942642212,1.971999207,9.533075867
4.184177125,0.04745132446,1.963317261,9.536668396
4.194207125,0.05733078003,1.966460724,9.536967773
4.204238125,0.05837860107,1.963167572,9.536818085
4.214268125,0.05164260864,1.980531464,9.540260925
4.224299125,0.05553451538,1.973795471,9.533075867
4.234330125,0.0520916748,1.97274765,9.539063416
4.244360125,0.05777984619,1.975741425,9.53382431
4.254391125,0.05987548828,1.965412903,9.539362793
4.264421125,0.0556842041,1.961820374,9.544302521
4.274452125,0.05254074097,1.98217804,9.520352325
4.284483125,0.05718109131,1.979184265,9.536369019
4.294513125,0.0549357605,1.970352631,9.533524933
4.304544125,0.05478607178,1.958078156,9.534722443
4.314574125,0.05373825073,1.968406677,9.534572754
4.324605125,0.0556842041,1.972897339,9.531728668
4.334636125,0.04535568237,1.973047028,9.524842987
4.344666125,0.06406677246,1.974543915,9.523944855
4.354697125,0.04834945679,1.962419128,9.534572754
4.364727125,0.05718109131,1.97274765,9.529782715
4.374758125,0.05837860107,1.976639557,9.545649719
4.384789125,0.05433700562,1.970053253,9.516161041
4.394819125,0.04071533203,1.968556366,9.540560303
4.404850125,0.05014572144,1.965113525,9.529483337
4.414879833,0.05388793945,1.966161346,9.525142365
4.424910833,0.05388793945,1.976040802,9.514065399
4.434941833,0.05508544922,1.964814148,9.535171509
4.444971833,0.04535568237,1.963017883,9.532477112
4.455002833,0.0477507019,1.964664459,9.528435516
4.465032833,0.06077362061,1.975891113,9.533375244
4.475063833,0.05089416504,1.974094849,9.528884583
4.485094833,0.06676116943,1.974992981,9.530980225
4.495124833,0.06586303711,1.976789246,9.532776489
4.505155833,0.05972579956,1.971250763,9.532028046
4.515185833,0.04819976807,1.973196716,9.536967773
4.525216833,0.05673202515,1.970053253,9.537267151
4.535247833,0.06586303711,1.975591736,9.540560303
4.545277833,0.05149291992,1.97858551,9.542506256
4.555308833,0.0636177063,1.970652008,9.536069641
4.565338833,0.06780899048,1.973047028,9.535620575
4.575369833,0.06601272583,1.970801697,9.548793182
4.585400833,0.05418731689,1.971400452,9.527687073
4.595430833,0.05628295898,1.973196716,9.535321198
4.605461833,0.05358856201,1.979184265,9.528435516
4.615491833,0.05269042969,1.970951385,9.51870575
4.625522833,0.04790039063,1.959125977,9.522447968
4.635553833,0.04715194702,1.974843292,9.530531158
4.645583833,0.03577560425,1.964814148,9.529782715
4.655614833,0.04894821167,1.97394516,9.537865906
4.665644833,0.05478607178,1.971699829,9.541159058
4.675675833,0.06182144165,1.980531464,9.535620575
4.685706833,0.06137237549,1.981279907,9.535470886
4.695736833,0.06017486572,1.975891113,9.536369019
4.705767833,0.043409729,1.979034576,9.525441742
4.715797833,0.04535568237,1.968855743,9.543404388
4.725828833,0.05972579956,1.972597961,9.537267151
4.735859833,0.05448669434,1.984573059,9.534423065
4.745889833,0.03981719971,1.973795471,9.524244232
4.755920833,0.04790039063,1.976340179,9.522298279
4.765950833,0.04790039063,1.981728973,9.534722443
4.775981833,0.05104385376,1.960173798,9.548344116
4.786012833,0.05239105225,1.972897339,9.539512482
4.796042833,0.0513432312,1.974693604,9.533674622
4.806073833,0.0592767334,1.971400452,9.536518707
4.816103833,0.06137237549,1.969604187,9.530531158
4.826134833,0.0513432312,1.970352631,9.533375244
4.836165833,0.05598358154,1.963616638,9.539811859
4.846195833,0.04430786133,1.964814148,9.538614349
4.856226833,0.05763015747,1.967209167,9.532776489
4.866256833,0.05957611084,1.966610413,9.535321198
4.876287833,0.07110214233,1.972298584,9.533524933
4.886318833,0.0628692627,1.970801697,9.551487579
4.896348833,0.05224136353,1.970202942,9.527088318
4.906379833,0.05718109131,1.978884888,9.535770264
4.916409833,0.05164260864,1.969454498,9.541757812
4.926440833,0.0556842041,1.977837067,9.536518707
4.936471833,0.06167175293,1.967358856,9.525591431
4.946501833,0.06212081909,1.974843292,9.532926178
4.956532833,0.05688171387,1.971400452,9.530980225
4.966562833,0.06960525513,1.974394226,9.54085968
4.976593833,0.05867797852,1.962119751,9.527088318
4.986624833,0.06227050781,1.969753876,9.531429291
4.996654833,0.05478607178,1.975442047,9.530231781
5.006685833,0.04805007935,1.973496094,9.551786957
5.016715833,0.0556842041,1.963466949,9.534273376
5.026746833,0.05942642212,1.969005432,9.528734894
5.036777833,0.05598358154,1.973795471,9.526489563
5.046807833,0.05343887329,1.98217804,9.532028046
5.056838833,0.06122268677,1.970202942,9.53038147
5.066868833,0.05867797852,1.984573059,9.531129913
5.076899833,0.04580474854,1.97858551,9.529932404
5.086930833,0.05448669434,1.983076172,9.538165283
5.096960833,0.0636177063,1.971250763,9.532177734
5.106991833,0.0520916748,1.968406677,9.533225555
5.117021833,0.04610412598,1.967957611,9.5432547
5.127052833,0.05583389282,1.966311035,9.541159058
5.137083833,0.06646179199,1.977537689,9.533075867
5.147113833,0.05748046875,1.966011658,9.532477112
5.157144833,0.05957611084,1.977837067,9.536818085
5.167174833,0.0672102356,1.963766327,9.525441742
5.177205833,0.05643264771,1.962718506,9.515861664
5.187236833,0.04685256958,1.966311035,9.53621933
5.197266833,0.05867797852,1.972298584,9.515711975
5.207297833,0.05358856201,1.974094849,9.535919952
5.217327833,0.05837860107,1.977986755,9.527537384
5.227358833,0.06391708374,1.978435822,9.53038147
5.237389833,0.06242019653,1.967059479,9.529483337
5.247419833,0.05388793945,1.976040802,9.531878357
5.257450833,0.05254074097,1.969903564,9.532477112
5.267480833,0.05164260864,1.985171814,9.53741684
5.277511833,0.04715194702,1.983674927,9.535919952
5.287542833,0.04670288086,1.967358856,9.520502014
5.297572833,0.04475692749,1.960173798,9.532926178
5.307603833,0.06047424316,1.963616638,9.538165283
5.317633833,0.06571334839,1.972148895,9.542655945
5.327664833,0.05343887329,1.979184265,9.541907501
5.337695833,0.06601272583,1.965412903,9.534872131
5.347725833,0.05822891235,1.972448273,9.531878357
5.357756833,0.04924758911,1.969155121,9.547296295
5.367786833,0.05343887329,1.966760101,9.528585205
5.377817833,0.05298980713,1.973795471,9.546098785
5.387848833,0.05777984619,1.981279907,9.52678894
5.397878833,0.05733078003,1.981579285,9.531279602
5.407909833,0.05343887329,1.973346405,9.531878357
5.417940208,0.06271957397,1.973795471,9.52798645
5.427971208,0.05583389282,1.9681073,9.52918396
5.438002208,0.0672102356,1.976040802,9.517208862
5.448032208,0.05807922363,1.974543915,9.526639252
5.458063208,0.06092330933,1.970053253,9.533375244
5.468093208,0.06631210327,1.972148895,9.537865906
5.478124208,0.04460723877,1.973795471,9.541009369
5.488155208,0.04655319214,1.970502319,9.523196411
5.498185208,0.05164260864,1.987866211,9.525741119
5.508216208,0.04909790039,1.964215393,9.533524933
5.518247208,0.05613327026,1.961970062,9.541009369
5.528277208,0.04909790039,1.974992981,9.54085968
5.538308208,0.05104385376,1.976040802,9.518406372
5.548338208,0.05179229736,1.969155121,9.539362793
5.558369208,0.05313949585,1.970801697,9.543404388
5.568400208,0.05553451538,1.971699829,9.531279602
5.578430208,0.05763015747,1.967658234,9.521998901
5.588461208,0.05553451538,1.983225861,9.533225555
5.598491208,0.05403762817,1.976789246,9.541009369
5.608522208,0.04924758911,1.9681073,9.526190186
5.618553208,0.05029541016,1.979333954,9.552086334
5.628583208,0.04924758911,1.972597961,9.544452209
5.638614208,0.04565505981,1.959575043,9.532477112
5.648644208,0.05777984619,1.977986755,9.540560303
5.658675208,0.06152206421,1.973496094,9.531578979
5.668706208,0.0505947876,1.960024109,9.529782715
5.678736208,0.06107299805,1.954934692,9.52918396
5.688767208,0.05643264771,1.972148895,9.516460419
5.698797208,0.05164260864,1.963766327,9.536967773
5.708828208,0.05284011841,1.971999207,9.534872131
5.718859208,0.05224136353,1.970352631,9.535321198
5.728889208,0.05628295898,1.971101074,9.536668396
5.738920208,0.0643661499,1.980082397,9.533225555
5.748950208,0.05104385376,1.976639557,9.530531158
5.758981208,0.06062393188,1.970652008,9.523795166
5.769012208,0.05403762817,1.976040802,9.531129913
5.779042208,0.06541397095,1.96690979,9.532327423
5.789073208,0.05553451538,1.977687378,9.526489563
5.799103208,0.05089416504,1.977088623,9.543105011
5.809134208,0.06496490479,1.983674927,9.537865906
5.819165208,0.06391708374,1.963466949,9.530082092
5.829195208,0.06810836792,1.970502319,9.529034271
5.839226208,0.05912704468,1.968256989,9.522298279
5.849257208,0.05658233643,1.958227844,9.538464661
5.859287208,0.06122268677,1.970352631,9.528285828
5.869318208,0.05763015747,1.964215393,9.531578979
5.879348208,0.06047424316,1.979932709,9.54205719
5.889379208,0.06975494385,1.980232086,9.538015594
5.899410208,0.05583389282,1.964664459,9.518855438
5.909440208,0.05089416504,1.968556366,9.530830536
5.919471208,0.04640350342,1.976789246,9.534722443
5.929501208,0.04730163574,1.966311035,9.535770264
5.939532208,0.04834945679,1.983525238,9.534572754
5.949563208,0.05792953491,1.982028351,9.542805634
5.959593208,0.06271957397,1.974843292,9.534872131
5.969624208,0.04355941772,1.965113525,9.54205719
5.979654208,0.05673202515,1.977388,9.547445984
5.989685208,0.05822891235,1.96930481,9.541608124
5.999716208,0.05089416504,1.977238312,9.531429291
6.009746208,0.06451583862,1.967358856,9.529633026
6.019777208,0.05284011841,1.964215393,9.533375244
6.029807208,0.05284011841,1.991907806,9.541009369
6.039838208,0.05343887329,1.968855743,9.531878357
6.049869208,0.0672102356,1.96571228,9.524244232
6.059899208,0.04984634399,1.967658234,9.528285828
6.069930208,0.06242019653,1.981728973,9.536518707
6.079961208,0.06271957397,1.973496094,9.536668396
6.089991208,0.05658233643,1.971849518,9.534123688
6.100022208,0.05239105225,1.973645782,9.52454361
6.110052208,0.05703140259,1.966311035,9.525890808
6.120083208,0.04685256958,1.979633331,9.523944855
6.130114208,0.04909790039,1.960922241,9.521100769
6.140144208,0.06451583862,1.979483643,9.527088318
6.150175208,0.06182144165,1.987866211,9.526040497
6.160205208,0.06646179199,1.96226944,9.528435516
6.170236208,0.05733078003,1.975442047,9.537117462
6.180267208,0.0462538147,1.974394226,9.541458435
6.190297208,0.04909790039,1.971101074,9.538015594
6.200328208,0.07095245361,1.972597961,9.517807617
6.210358208,0.05957611084,1.970352631,9.543853455
6.220389208,0.04640350342,1.952090607,9.533375244
6.230420208,0.04969665527,1.966460724,9.53038147
6.240450208,0.06331832886,1.968406677,9.533674622
6.250481208,0.05822891235,1.986519012,9.541009369
6.260511208,0.05463638306,1.970951385,9.544901276
6.270542208,0.06661148071,1.959425354,9.532477112
6.280573208,0.05448669434,1.97274765,9.536518707
6.290603208,0.05688171387,1.963766327,9.533075867
6.300634208,0.06032455444,1.979633331,9.539362793
6.310665208,0.05418731689,1.970801697,9.543404388
6.320695208,0.05763015747,1.958078156,9.538614349
6.330726208,0.05658233643,1.966011658,9.527238007
6.340756208,0.05718109131,1.976639557,9.540260925
6.350787208,0.04685256958,1.967957611,9.534722443
6.360818208,0.0628692627,1.975591736,9.536518707
6.370848208,0.05239105225,1.970352631,9.532626801
6.380879208,0.0520916748,1.960173798,9.536069641
6.390909208,0.060025177,1.967358856,9.536518707
6.400940208,0.06571334839,1.977687378,9.543853455
6.410971208,0.04311035156,1.96930481,9.530231781
6.421001125,0.0592767334,1.97274765,9.530830536
6.431032125,0.0592767334,1.966161346,9.53741684
6.441062125,0.05897735596,1.961670685,9.527088318
6.451093125,0.05463638306,1.968406677,9.532177734
6.461124125,0.05733078003,1.977388,9.537117462
6.471154125,0.0520916748,1.973196716,9.530830536
6.481185125,0.04864883423,1.974843292,9.527088318
6.491216125,0.04909790039,1.964664459,9.529483337
6.501246125,0.05763015747,1.960323486,9.53621933
6.511277125,0.0715512085,1.965263214,9.540560303
6.521307125,0.05867797852,1.958826599,9.530231781
6.531338125,0.05328918457,1.961520996,9.538913727
6.541369125,0.05583389282,1.963916016,9.534423065
6.551399125,0.06541397095,1.975741425,9.537566528
6.561430125,0.06092330933,1.97394516,9.534872131
6.571460125,0.05807922363,1.963167572,9.53621933
6.581491125,0.060025177,1.9681073,9.530531158
6.591522125,0.05433700562,1.971101074,9.536818085
6.601552125,0.05688171387,1.967807922,9.554331665
6.611583125,0.05328918457,1.979184265,9.5525354
6.621613125,0.05014572144,1.982028351,9.528435516
6.631644125,0.04565505981,1.974543915,9.523944855
6.641675125,0.04745132446,1.982926483,9.533225555
6.651705125,0.06511459351,1.967658234,9.525591431
6.661736125,0.06316864014,1.970202942,9.542805634
6.671767125,0.05972579956,1.981728973,9.530231781
6.681797125,0.05463638306,1.974843292,9.544601898
